CODIGO_PROYECTO,AREA_ESTRATEGICA,PROGRAMA,INSTRUMENTO,NOMBRE_CONCURSO,ANO_CONCURSO,ANO_FALLO,NOMBRE_PROYECTO,AREA_OCDE,DISCIPLINA_DETALLE,GRUPO DE ESTUDIO,DURACION_MESES,ANO FINALIZACION,TIPO_BENEFICIARIO,NOMBRE_RESPONSABLE,SEXO,INSTITUCION_PRINCIPAL,UBICACION_INSTITUCION,MACROZONA MINCIENCIA (segUn ax),REGION_EJECUCION,MONTO ADJUDICADO (MILES $)
1161353,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2016,2016,2016,FORMAS DE GOBIERNO Y MODELOS DE VALORACION DEL DESEMPENO UNIVERSITARIO EN IBEROAMERICA: UN ESTUDIO BAJO UN ENFOQUE ORGANIZACIONAL MULTI-TEORICO,CIENCIAS SOCIALES,SOCIOLOGIA,SOCIOLOGIA CS I,48,2020,PERSONA NATURAL,FRANCISCO ANIBAL GANGA CONTRERAS,HOMBRE,UNIVERSIDAD DE LOS LAGOS,FUERA REGION,AUSTRAL,11. AYSEN,$244.682
PAI80160111,REC,PAI,"MEC - ATRACCION DE CAPITAL HUMANO AVANZADO DEL EXTRANJERO, MODALIDAD ESTADIAS CORTAS","CONCURSO DE ATRACCION DE CAPITAL HUMANO AVANZADO DEL EXTRANJERO, MODALIDAD ESTADIAS CORTAS, MEC 2016",2016,2016,PRIMEROS PPOBLAMIENTOS HUMANOS EN AMBIENTES EXTREMOS DE SUDAMERICA,HUMANIDADES,,NO APLICA,10,2017,PERSONA JURIDICA,FABIANA MARTIN,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$13.293
FP160017,REC,INFORMACION CIENTIFICA,FONDO DE PUBLICACION DE REVISTAS CIENTIFICAS,CONCURSO FONDO DE PUBLICACION DE REVISTAS CIENTIFICAS CHILENAS 2016,2016,2016,"MEJORAMIENTO DE LA VISIBILIDAD DIGITAL E IMPACTO DE LAS REVISTAS MAGALLANIA Y ANALES DEL INSTITUTO DE LA PATAGONIA: TECNOLOGIA MOVIL, GESTION EDITORIAL Y DESARROLLO INTEGRAL DE LA PLATAFORMA OJS",CIENCIAS SOCIALES,,NO APLICA,24,2018,PERSONA JURIDICA,FLAVIA MORELLO REPETTO,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$17.150
1161130,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2016,2016,2016,PRESENT AND FUTURE PROJECTIONS OF GLACIER EXTENT AND WATER YIELD AT MAIPO BASIN IN CENTRAL CHILE,CIENCIAS NATURALES,CS. DE LA TIERRA,CS. DE LA TIERRA,36,2019,PERSONA NATURAL,GINO CASASSA ROGAZINSKI,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$176.183
1161358,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2016,2016,2016,"PHYLOGEOGRAPHY, POPULATION GENETIC STRUCTURE AND CONNECTIVITY OF THE SUBANTARCTIC CRAB HALICARCINUS PLANATUS, THE FIRST ALIEN MARINE INVERTEBRATE DISCOVERED IN ANTARCTICA",CIENCIAS NATURALES,BIOLOGIA 1,BIOLOGIA 1,48,2020,PERSONA NATURAL,KARIN FRANCOISE GERARD,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$262.068
PAI80160052,REC,PAI,"MEC - ATRACCION DE CAPITAL HUMANO AVANZADO DEL EXTRANJERO, MODALIDAD ESTADIAS CORTAS","CONCURSO DE ATRACCION DE CAPITAL HUMANO AVANZADO DEL EXTRANJERO, MODALIDAD ESTADIAS CORTAS, MEC 2016",2016,2016,MEIOFAUNA FROM CHILE: CONSTRASTING PATTERN BETWEEN TEMPERATE AND COLD MARINE ECOREGIONS,CIENCIAS NATURALES,,NO APLICA,10,2017,PERSONA JURIDICA,JUAN CANETE AGUILERA,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$9.100
VIU16P0059,INVESTIGACION APLICADA,FONDEF,VALORIZACION DE LA INVESTIGACION EN LA UNIVERSIDAD PRIMERA ETAPA,SEXTO CONCURSO DE VALORIZACION DE LA INVESTIGACION EN LA UNIVERSIDAD (PRIMERA ETAPA),2016,2016,UTILIZACION DE CEPAS NATIVAS DE RHIZOBIUM COMO BIOFERTILIZANTE PARA LAS PRADERAS NATURALES DE LA REG ION DE MAGALLANES Y ANTARTICA CHILENA,CIENCIAS AGRICOLAS,AGROPECUARIA,NO APLICA,3,2017,PERSONA JURIDICA,KARLA ACUNA TOUMA,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$2.000
11160391,PROYECTOS DE INVESTIGACION,FONDECYT,INICIACION,CONCURSO INICIACION EN INVESTIGACION 2016,2016,2016,"UNDERSTANDING THE DIDYMOSPHENIA GEMINATA PROLIFERATION AND ITS ROLE IN THE CARBON CYCLING OF AQUATIC ECOSYSTEMS OF THE SUB-ANTARCTIC MAGELLAN ECOREGION, CHILE",CIENCIAS NATURALES,BIOLOGIA 1,BIOLOGIA 1,36,2019,PERSONA NATURAL,KARLA MARTINEZ CRUZ,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$104.047
1160329,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2016,2016,2016,TREE HEIGHT AS A CRUCIAL TRAIT THAT EXPLAINS SPECIES DISTRIBUTION,CIENCIAS NATURALES,BIOLOGIA 1,BIOLOGIA 1,36,2019,PERSONA NATURAL,ALEX FAJARDO YANEZ,HOMBRE,CIEP,11. AYSEN,AUSTRAL,11. AYSEN,$155.960
VCE6000013,REC,REGIONAL,VINCULACION CIENCIA EMPRESA,VI Concurso de Proyectos de VinculaciOn Ciencia-Empresa 2016,2016,2016,ECOREGISTROS PARTICIPATIVOS PARA UN NUEVO DESTINO TURISTICO EN ZONAS COSTERAS: CONSTRUYENDO CAPITAL SOCIAL A TRAVES DE PROGRAMAS DE DIVERSIFICACION PRODUCTIVA,MULTIDISCIPLINARIO,,NO APLICA,18,2018,PERSONA JURIDICA,ANABEL  REIS PEREIRA,MUJER,CIEP,11. AYSEN,AUSTRAL,11. AYSEN,$45.000
1160330,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2016,2016,2016,CARBON ALLOCATION IN WINTER DECIDUOUS VERSUS EVERGREEN TREES: IS IT COORDINATED WITH NUTRIENT ALLOCATION AND LONG-DISTANCE TRANSPORT OF ASSIMILATES?,CIENCIAS NATURALES,BIOLOGIA 1,BIOLOGIA 1,36,2019,PERSONA NATURAL,FRIDA PIPER BUSICO,MUJER,CIEP,11. AYSEN,AUSTRAL,11. AYSEN,$192.062
ER16/012,NO APLICA,EXPLORA,PROYECTOS ASOCIATIVOS DE DIVULGACION Y VALORACION CIENTIFICA Y TECNOLOGICA EXPLORA REGIONAL,V CONCURSO PROYECTOS ASOCIATIVOS REGIONALES 2016,2016,2016,PROYECTO ASOCIATIVO REGIONAL _MAGALLANES Y ANTARTICA CHILENA_,MULTIDISCIPLINARIO,ADMINISTRACION,NO APLICA,12,2017,PERSONA JURIDICA,MARGARITA GARRIDO ESPINOZA,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$405.400
VIU16P0097,INVESTIGACION APLICADA,FONDEF,VALORIZACION DE LA INVESTIGACION EN LA UNIVERSIDAD PRIMERA ETAPA,SEXTO CONCURSO DE VALORIZACION DE LA INVESTIGACION EN LA UNIVERSIDAD (PRIMERA ETAPA),2016,2016,REINVENTAT: SERVICIO INTEGRAL DE COCREACION Y ASESORIA EN TECNOLOGIAS ASISTIVAS Y PRODUCTOS DE APO YO PARA LA PROMOCION DE ENTORNOS ACCESIBLES,INGENIERIA Y TECNOLOGIA,TECNOLOGIA DE LA INFORMACION Y COMUNICAC,NO APLICA,3,2017,PERSONA JURIDICA,MARIA CARRILLO BARRIA,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$2.000
ER16/011,NO APLICA,EXPLORA,PROYECTOS ASOCIATIVOS DE DIVULGACION Y VALORACION CIENTIFICA Y TECNOLOGICA EXPLORA REGIONAL,V CONCURSO PROYECTOS ASOCIATIVOS REGIONALES 2016,2016,2016,PROYECTO ASOCIATIVO REGIONAL _PAR EXPLORA REGION DE AYSEN_,MULTIDISCIPLINARIO,,NO APLICA,10,2017,PERSONA JURIDICA,MARISOL BARRIA NAVARRO,MUJER,UNIVERSIDAD AUSTRAL DE CHILE,11. AYSEN,AUSTRAL,11. AYSEN,$405.355
SA16I0064,INVESTIGACION APLICADA,FONIS,CONCURSO NACIONAL DE PROYECTOS DE INVESTIGACION Y DESARROLLO EN SALUD,"XIII CONCURSO NACIONAL DE PROYECTOS DE INVESTIGACION Y DESARROLLO EN SALUD, FONIS 2016",2016,2016,EVALUACION DEL IMPACTO SANITARIO DE UN NUEVO MODELO DE ATENCION ODONTOLOGICO COMUNITARIO MINIMAMENT E INVASIVO Y BASADO EN RIESGO EN LA DISMINUCION DE LA CARIES DENTAL EN POBLACION RURAL DE LA REGION DE AYSEN,CIENCIAS MEDICAS Y DE LA SALUD,SALUD PUBLICA,NO APLICA,23,2018,PERSONA JURIDICA,NATALIE DUFFAU ALVEAR,MUJER,DIRECCION DE SALUD RURAL DE AYSEN,11. AYSEN,AUSTRAL,11. AYSEN,$30.000
11160520,PROYECTOS DE INVESTIGACION,FONDECYT,INICIACION,CONCURSO INICIACION EN INVESTIGACION 2016,2016,2016,STRESS TOLERANCE OF EARLY LIFE CYCLE STAGES OF ANTARCTIC-SUBANTARCTIC DISJUNCT SEAWEEDS: REPRODUCTION PHASE-RELATED PHYSIOLOGICAL AND MOLECULAR RESPONSES,CIENCIAS NATURALES,BIOLOGIA 1,BIOLOGIA 1,36,2019,PERSONA NATURAL,NELSO PATRICIO NAVARRO MARTINEZ,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$99.720
VIU16P0129,INVESTIGACION APLICADA,FONDEF,VALORIZACION DE LA INVESTIGACION EN LA UNIVERSIDAD PRIMERA ETAPA,SEXTO CONCURSO DE VALORIZACION DE LA INVESTIGACION EN LA UNIVERSIDAD (PRIMERA ETAPA),2016,2016,SOFTWARE DE EVALUACION ANTROPOMETRICA,INGENIERIA Y TECNOLOGIA,TECNOLOGIA DE LA INFORMACION Y COMUNICAC,NO APLICA,3,2017,PERSONA JURIDICA,PAULA VILLARROEL GALLARDO,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$2.000
1160196,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2016,2016,2016,"LA VOCACION PRODUCTIVA, ESPECIALIZACION LABORAL, EL NIVEL EDUCATIVO Y LA FUNCIONALIDAD DEL CENTRO EMISOR Y RECEPTOR COMO FACTORES EXPLICATIVOS DE LA CONMUTACION INTER E INTRARREGIONAL EN LA REGION DE LOS ANDES AUSTRALES DE LA PATAGONIA CHILENA.",CIENCIAS SOCIALES,GEOGRAFIA Y URBANISMO,GEOGRAFIA Y URBANISM,36,2019,PERSONA NATURAL,SERGIO ALEJANDRO SOZA AMIGO,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,FUERA REGION,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$68.088
ECOS150039,REC,PCI,MOVILIDAD - PROGRAMA DE COOPERACION CIENTIFICA ECOS/CONICYT,"PROGRAMA DE COOPERACION CIENTIFICA ECOS/CONICYT, AÃ‘O 2015",2015,2016,GEO-BIBLIOGRAFIA DE INVESTIGACIONES CIENTIFICAS COMO HERRAMIENTA PARA LA MEDIACION TURISTICA,CIENCIAS SOCIALES,,NO APLICA,36,2019,PERSONA NATURAL,MANUEL MENA LARRAIN,HOMBRE,CIEP,11. AYSEN,AUSTRAL,11. AYSEN,$4.200
REDI170536,REC,PCI,REDES INTERNACIONALES - REDES INTERNACIONALES PARA INVESTIGADORES(AS) EN ETAPA INICIAL,"APOYO A LA FORMACION DE REDES INTERNACIONALES PARA INVESTIGADORES(AS) EN ETAPA INICIAL, ANO 2017",2017,2017,INTERNATIONAL NETWORK FOR POSTGLACIAL MARINE PALEOPRODUCTIVITY RECONSTRUCTIONS IN PATAGONIA,CIENCIAS NATURALES,"OCEANOGRAFIA, HIDROLOGIA Y RECURSOS DEL AGUA",NO APLICA,18,2019,PERSONA JURIDICA,CLAUDIA ARACENA PEREZ,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$18.000
VCE70013,REC,REGIONAL,VINCULACION CIENCIA EMPRESA,VII Concurso de Proyectos de VinculaciOn Ciencia-Empresa 2017,2017,2017,"IDENFICACION, CUANFICACION Y TRANSFERENCIA CIENFICA DE SERVICIOS ECOSISTEMICOS DE GLACIARES Y FIORDOS DEL SENO D Â´AGOSNI AL SECTOR TURISMO DE LA REGION DE MAGALLANES Y ANTARCA",CIENCIAS AGRICOLAS,,NO APLICA,21,2019,PERSONA JURIDICA,CRISTIANE SILVA DE CARVALHO,MUJER,CEQUA,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$43.865
VIU17P0173,INVESTIGACION APLICADA,FONDEF,VALORIZACION DE LA INVESTIGACION EN LA UNIVERSIDAD PRIMERA ETAPA,SEPTIMO CONCURSO DE VALORIZACION DE LA INVESTIGACION EN LA UNIVERSIDAD,2017,2017,"REHABILITACION VIRTUAL: ""SOFTWARE CON TECNOLOGIA DE REALIDAD VIRTUAL INCLUSIVO PARA PACIENTES CON DISCAPACIDAD MOTRIZ Y COGNITIVA.",INGENIERIA Y TECNOLOGIA,TECNOLOGIA DE LA INFORMACION Y COMUNICAC,NO APLICA,3,2018,PERSONA JURIDICA,DIEGO MUNOZ ALVARADO,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$2.000
VCE70007,REC,REGIONAL,VINCULACION CIENCIA EMPRESA,VII Concurso de Proyectos de VinculaciOn Ciencia-Empresa 2017,2017,2017,INVESGACION ASOCIAVA Y TRANSFERENCIA CIENFICO TECNOLOGICA PARA LA CAPACITACION Y LA INNOVACION DEL SECTOR TURISMO EN LA REGION,MULTIDISCIPLINARIO,,NO APLICA,19,2019,PERSONA JURIDICA,ERNESTO DAVIS SEGUIC,HOMBRE,CEQUA,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$45.000
MEC80170071,REC,PCI,"MEC - ATRACCION DE CAPITAL HUMANO AVANZADO DEL EXTRANJERO, MODALIDAD ESTADIAS CORTAS","CONCURSO DE ATRACCION DE CAPITAL HUMANO AVANZADO DEL EXTRANJERO, MODALIDAD ESTADIAS CORTAS, MEC 2017",2017,2017,FORTALECIMIENTO LINEA VALORIZACION TERMOQUIMICA DE RESIDUOS Y BIOMASA,INGENIERIA Y TECNOLOGIA,OTRAS INGENIERIAS Y TECNOLOGIAS,NO APLICA,4,2018,PERSONA JURIDICA,HUMBERTO VIDAL GUTIERREZ,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$14.700
3170647,PROYECTOS DE INVESTIGACION,FONDECYT,POSTDOCTORADO,CONCURSO POSTDOCTORADO 2017,2017,2017,SISTEMAS MAGNONICOS CONTROLADOS POR CORRIENTES ELECTRICAS,CIENCIAS NATURALES,FISICA TEORICA Y EXPERIMENTAL,FISICA TEORICA Y EXP,36,2020,PERSONA NATURAL,ALEJANDRO ROLDAN MOLINA,HOMBRE,UNIVERSIDAD DE AYSEN,11. AYSEN,CENTRO,11. AYSEN,$31.500
MEC80170063,REC,PCI,"MEC - ATRACCION DE CAPITAL HUMANO AVANZADO DEL EXTRANJERO, MODALIDAD ESTADIAS CORTAS","CONCURSO DE ATRACCION DE CAPITAL HUMANO AVANZADO DEL EXTRANJERO, MODALIDAD ESTADIAS CORTAS, MEC 2017",2017,2017,"APOYO A LA DOCENCIA DE PRE Y POSGRADO, E INVESTIGACION EN TEMAS DE GEOLOGIA Y GEOMORFOLOGIA GLACIAL ANTARTICA Y SUBANTARTICA.",CIENCIAS NATURALES,GEOCIENCIAS,NO APLICA,4,2018,PERSONA JURIDICA,JUAN ARAVENA DONAIRE,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$14.300
11170134,PROYECTOS DE INVESTIGACION,FONDECYT,INICIACION,CONCURSO INICIACION EN INVESTIGACION 2017,2017,2017,ASSESSMENT OF CARBON GREENHOUSE GAS EMISSIONS FROM PATAGONIAN INLAND WATERS AFFECTED BY BEAVER IMPOUNDMENTS,CIENCIAS NATURALES,CS. DE LA TIERRA,CS. DE LA TIERRA,36,2020,PERSONA NATURAL,ARMANDO SEPULVEDA JAUREGUI,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$96.842
11170291,PROYECTOS DE INVESTIGACION,FONDECYT,INICIACION,CONCURSO INICIACION EN INVESTIGACION 2017,2017,2017,A METABOLIC CROSSROADS IN CANCER CELL MITOCHONDRIA: TARGETING SUCCINATE DEHYDROGENASE,CIENCIAS NATURALES,BIOLOGIA 2,BIOLOGIA 2,36,2020,PERSONA NATURAL,FABIAN ESTEBAN JANA PRADO,HOMBRE,UNIVERSIDAD DE AYSEN,11. AYSEN,AUSTRAL,11. AYSEN,$104.400
11170689,PROYECTOS DE INVESTIGACION,FONDECYT,INICIACION,CONCURSO INICIACION EN INVESTIGACION 2017,2017,2017,COMPUTATIONAL CHEMISTRY FOR ELUCIDATING REACTION MECHANISMS OF GRAPHENE WITH RELEVANT OXYGEN CONTAINING MOLECULES.,INGENIERIA Y TECNOLOGIA,INGENIERIA 3,INGENIERIA 3,36,2020,PERSONA NATURAL,ANDREA MARIA OYARZUN ARAVENA,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$101.640
EQM170178,CENTROS,FONDEQUIP,CONCURSO DE EQUIPAMIENTO CIENTIFICO MEDIANO,VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO FONDEQUIP,2017,2017,SISTEMA DE OBSERVACION DE FITOPLANCTON IN SITU CON TRANSMISION DE REGISTROS EN TIEMPO REAL: HERRAMIENTA CUANTITATIVA PARA LA DETECCION TEMPRANA DE FLORACIONES ALGALES NOCIVAS (FAN) EN FIORDOS PATAGONICOS.,CIENCIAS NATURALES,"OCEANOGRAFIA, HIDROLOGIA Y RECURSOS DEL AGUA",NO APLICA,12,2018,PERSONA JURIDICA,MARCELO GUTIERREZ ASTETE,HOMBRE,UNIVERSIDAD DE CONCEPCION,FUERA REGION,AUSTRAL,11. AYSEN,$219.463
1170446,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2017,2017,2017,ASSESSMENT OF THE ROLE OF GENETIC VARIATION IN MICRORNAS ON THE SUSCEPTIBILITY AND PHYSIOPATHOLOGY OF GASTRIC CANCER,CIENCIAS MEDICAS Y DE LA SALUD,MEDICINA G1 - CS. BIOMEDICAS,MEDICINA G1,48,2021,PERSONA NATURAL,MARIA YOLANDA ESPINOSA PARRILLA,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$263.463
EQM170060,CENTROS,FONDEQUIP,CONCURSO DE EQUIPAMIENTO CIENTIFICO MEDIANO,VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO FONDEQUIP,2017,2017,VEHICULO AEREO NO TRIPULADO IMPLEMENTADO CON SENSORES MULTIESPECTRALES PARA EL MONITOREO DE LOS RECURSOS NATURALES EN LA PATAGONIA.,CIENCIAS NATURALES,AGRONOMIA,NO APLICA,12,2018,PERSONA JURIDICA,CRISTIAN MATTAR BADER,HOMBRE,UNIVERSIDAD DE AYSEN,11. AYSEN,AUSTRAL,11. AYSEN,$156.519
PAI77170027,REC,PAI,SUBVENCION A LA INSTALACION EN LA ACADEMIA,CONVOCATORIA SUBVENCION A LA INSTALACION EN LA ACADEMIA 2017,2017,2017,"TRAYECTORIAS HISTORICAS DE LOS ULTIMOS 2000 ANOS EN MAGALLANES INSULAR: UNA APROXIMACION INTEGRADA DESDE LA ARQUEOLOGIA, LA PALEOECOLOGIA COSTERA Y EL PATRIMONIO CULTURAL INTERMAREAL",CIENCIAS SOCIALES,"CIENCIAS SOCIALES, INTERDISCIPLINARIA",NO APLICA,36,2020,PERSONA JURIDICA,JIMENA TORRES ELGUETA,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$187.220
R17F10005,CENTROS,REGIONAL,FORTALECIMIENTO,III Concurso de Fortalecimiento de Centros Regionales mediante Proyectos de I+D Ciencia y Territorio. 2017,2017,2017,INCORPORACION DE NUEVAS TECNOLOGIAS PARA IMPLEMENTAR UN SISTEMA PILOTO DE MONITOREO DE LOS PAISAJES Y SERVICIOS ECOSISTEMICOS EN LA REGION DE AYSEN,CIENCIAS NATURALES,,NO APLICA,24,2019,PERSONA JURIDICA,LUZ HERNANDEZ MORENO,MUJER,CIEP,11. AYSEN,AUSTRAL,11. AYSEN,$99.393
1170726,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2017,2017,2017,TRAYECTORIAS CULTURALES Y SOCIALES DEL POBLAMIENTO HUMANO EN EL ARCHIPIELAGO DE CHILOE: CAMBIOS E INTERACCION ENTRE SOCIEDADES CAZADORAS-RECOLECTORAS Y AGRO-ALFARERAS EN AREAS INSULARES DURANTE EL HOLOCENO TARDIO.,CIENCIAS SOCIALES,ANTROPOLOGIA Y ARQUEOLOGIA,ANTROP. Y ARQUE,48,2021,PERSONA NATURAL,OMAR RODRIGO REYES BAEZ,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$263.640
MEC80170099,REC,PCI,"MEC - ATRACCION DE CAPITAL HUMANO AVANZADO DEL EXTRANJERO, MODALIDAD ESTADIAS CORTAS","CONCURSO DE ATRACCION DE CAPITAL HUMANO AVANZADO DEL EXTRANJERO, MODALIDAD ESTADIAS CORTAS, MEC 2017",2017,2017,FORTALECIMIENTO DE LA INVESTIGACION EN BIOTECNOLOGIAS APLICADAS A LA ACUICULTURA DE PECES MARINOS DE AGUAS FRIAS.,CIENCIAS AGRICOLAS,PESCA,NO APLICA,10,2018,PERSONA JURIDICA,PABLO GALLARDO OJEDA,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$9.100
R16A10002,CENTROS,REGIONAL,FORTALECIMIENTO A LA CONTINUIDAD CENTROS REGIONALES,III CONCURSO DE FORTALECIMIENTO Y DESARROLLO DE CENTROS REGIONALES DE DESARROLLO CIENTIFICO Y TECNOLOGICO â€“ 2016,2016,2017,INVESTIGACION ASOCIATIVA EN FIORDOS Y CANALES: CIENCIA CON RECURSOS PUBLICOS Y PRIVADOS PARA EL DESARROLLO TERRITORIAL,CIENCIAS NATURALES,,NO APLICA,36,2020,PERSONA JURIDICA,PAOLA ACUNA GOMEZ,MUJER,CEQUA,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$900.000
PAI79170138,REC,PAI,INSERCION INVESTIGADORES EN LA ACADEMIA,"CONCURSO NACIONAL INSERCION DE CAPITAL HUMANO AVANZADO EN LA ACADEMIA, CONVOCATORIA 2017",2017,2017,TURISMO DE NATURALEZA Y ORDENAMIENTO TERRITORIAL: UNA ESTRATEGIA EN LA RESOLUCION DE CONFLICTOS SOCIO-AMBIENTALES,CIENCIAS SOCIALES,GEOGRAFIA ECONOMICA Y SOCIAL,NO APLICA,36,2020,PERSONA JURIDICA,GABRIEL INOSTROZA VILLANUEVA,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,11. AYSEN,AUSTRAL,11. AYSEN,$86.960
PAI79170119,REC,PAI,INSERCION INVESTIGADORES EN LA ACADEMIA,"CONCURSO NACIONAL INSERCION DE CAPITAL HUMANO AVANZADO EN LA ACADEMIA, CONVOCATORIA 2017",2017,2017,FORTALECIMIENTO DE LAS CAPACIDADES CIENTIFICAS Y ACADEMICAS DEL CENTRO SUBANTARTICO CABO DE HORNOS: EVALUANDO EL EFECTO DE LA VARIABILIDAD CLIMATICA SOBRE LAS COMUNIDADES DE BRIOFITAS EN LA ECORREGION SUBANTARTICA DE MAGALLANES,CIENCIAS NATURALES,CIENCIAS BIOLOGICAS,NO APLICA,36,2020,PERSONA JURIDICA,ROY MACKENZIE CALDERON,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$86.960
EQUVR170012,CENTROS,REGIONAL,EQUIPAMIENTO,VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO FONDEQUIP â€“ ANO 2017 (REGIONAL),2017,2017,IMPLEMENTACION DE RED DE MONITOREO HIDRICO Y CLIMATICO DE LARGO PLAZO EN LA RESERVA DE BIOSFERA CABO DE HORNOS,CIENCIAS NATURALES,,NO APLICA,18,2019,PERSONA JURIDICA,SIN INFORMACION,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$30.000
