codigo_proyecto,n,subdireccion,programa,instrumento,nombre_concurso,año_curso,año_fallo,nombre_proyecto,area_ocde,disciplina,grupo_evaluacion,duracion_meses,tipo_beneficiario,nombre_responsable,sexo,institucion_principal,macrozona,region_ejecucion,monto_adjudicado_miles,sinfo_nosolicita
D08I1163,16849,INVESTIGACION APLICADA,FONDEF,INVESTIGACION Y DESARROLLO,XVI CONCURSO INVESTIGACION Y DESARROLLO (I+D) 2008,2008,2009,"CULTIVO Y BIOTECNOLOGIA DE AHNFELTIA PLICATA, NUEVA ALTERNATIVA EN LA PRODUCCION DE FICOCOLOIDES PAR A LA REGION DE MAGALLANES",CIENCIAS NATURALES,CIENCIAS BIOLOGICAS,NO APLICA,36,PERSONA JURIDICA,ANDRES MANSILLA MUNOZ,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,311850,""
ER9/011,17071,NO APLICA,EXPLORA,PROYECTOS DE GESTION DE COORDINACION REGIONAL DE EXPLORA,"PROGRAMA DE COORDINADORES(AS) EXPLORA EN REGIONES, AÑO 2009",2009,2009,PROGRAMA COORDINADORES EXPLORA EN REGIONES REGION DEL GENERAL CARLOS IBANEZ DEL CAMPO,MULTIDISCIPLINARIO,"",NO APLICA,11,PERSONA JURIDICA,PEDRO ROGELIO MATUS PEZO,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,11. AYSEN,14451,""
ER9/012,17072,NO APLICA,EXPLORA,PROYECTOS DE GESTION DE COORDINACION REGIONAL DE EXPLORA,"PROGRAMA DE COORDINADORES(AS) EXPLORA EN REGIONES, AÑO 2009",2009,2009,PROGRAMA COORDINADORES EXPLORA EN REGIONES REGION DE MAGALLANES Y LA ANTARTICA CHILENA,MULTIDISCIPLINARIO,"",NO APLICA,11,PERSONA JURIDICA,MARGARITA MALVINA GARRIDO ESPINOZA,MUJER,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,18234,""
1100334,17624,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2010,2010,2009,LA NARRATIVA DE MITOS EN LA LITERATURA ORAL KAWESQAR. UN ENFOQUE A TRAVES DEL ANALISIS DEL DISCURSO Y LA LITERATURA,HUMANIDADES,"LINGUISTICA, LITERATURA Y FILOLOGIA","LINGUISTICA,LITERATU",36,PERSONA NATURAL,OSCAR EUGENIO AGUILERA FAUNDEZ,HOMBRE,FUNDACION PARA EL DESARROLLO DE LA XII REGION MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,45444,""
1100822,17828,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2010,2010,2009,REEVALUACION TAFONOMICA DE LA INTERACCION ENTRE CAZADORES RECOLECTORES Y FAUNA EXTINTA A FINES DEL PLEISTOCENO EN PATAGONIA MERIDIONAL,CIENCIAS SOCIALES,ANTROPOLOGIA Y ARQUEOLOGIA,ANTROP. Y ARQUE,48,PERSONA NATURAL,FABIANA MARIA MARTIN,MUJER,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,174758,""
80100014,17993,REC,PAI,ATRACCION DE INVESTIGADORES DESDE EL EXTRANJERO,CONCURSO NACIONAL DE ATRACCION DE CAPITAL HUMANO AVANZADO DEL EXTRANJERO MODALIDAD ESTADIAS CORTAS (MEC) 2010,2010,2010,GENETICA APLICADA A LA CONSERVACION Y MANEJO DE RECURSOS MARINOS SUBANTARTICOS,CIENCIAS NATURALES,"",NO APLICA,10,PERSONA JURIDICA,FRANCISCO GARCIA,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,27000,""
80100021,17999,REC,PAI,ATRACCION DE INVESTIGADORES DESDE EL EXTRANJERO,CONCURSO NACIONAL DE ATRACCION DE CAPITAL HUMANO AVANZADO DEL EXTRANJERO MODALIDAD ESTADIAS CORTAS (MEC) 2010,2010,2010,BIOTECNOLOGIA DE ALGAS ROJAS DE INTERES COMERCIAL EN LA REGION DE MAGALLANES Y ANTARTICA CHILENA,CIENCIAS NATURALES,"",NO APLICA,4,PERSONA JURIDICA,NAIR YOKOYA,MUJER,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,12000,""
EC11/008,18019,NO APLICA,EXPLORA,"CLUBES EXPLORA DE VALORACION DE LA CIENCIA, LA TECNOLOGIA E INNOVACION","XI CONCURSO NACIONAL DE CLUBES EXPLORA DE VALORACION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA, AÑO 2010",2010,2010,ASIMOVER LA CIENCIA,INGENIERIA Y TECNOLOGIA,TECNOLOGIA Y CIENCIAS DE LA INGENIERIA,NO APLICA,8,PERSONA NATURAL,PATRICIO EDUARDO ANTIMAN,HOMBRE,LICEO SAN JOSE U.R.,AUSTRAL,11. AYSEN,1200,""
EC11/029,18031,NO APLICA,EXPLORA,"CLUBES EXPLORA DE VALORACION DE LA CIENCIA, LA TECNOLOGIA E INNOVACION","XI CONCURSO NACIONAL DE CLUBES EXPLORA DE VALORACION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA, AÑO 2010",2010,2010,AGRICOLANOS EN LA SENDA DE LA CASCADA,SIN INFORMACION,"",NO APLICA,8,PERSONA NATURAL,PAULINA TORRES GONZALEZ,MUJER,ESCUELA AGRICOLA DE LA PATAGONIA,AUSTRAL,11. AYSEN,1200,""
EC11/030,18032,NO APLICA,EXPLORA,"CLUBES EXPLORA DE VALORACION DE LA CIENCIA, LA TECNOLOGIA E INNOVACION","XI CONCURSO NACIONAL DE CLUBES EXPLORA DE VALORACION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA, AÑO 2010",2010,2010,PINGUINOS CIENTIFICOS DE LA PATAGONIA,SIN INFORMACION,"",NO APLICA,8,PERSONA NATURAL,JOSE DIAZ SANCHEZ,HOMBRE,ESCUELA CAPITAN ARTURO PRAT,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,1200,""
EC11/046,18035,NO APLICA,EXPLORA,"CLUBES EXPLORA DE VALORACION DE LA CIENCIA, LA TECNOLOGIA E INNOVACION","XI CONCURSO NACIONAL DE CLUBES EXPLORA DE VALORACION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA, AÑO 2010",2010,2010,CONOCIENDO LOS INSECTOS DE MI REGION,SIN INFORMACION,"",NO APLICA,8,PERSONA NATURAL,HILDA CARRERA FIGUEROA,MUJER,LICEO MARIA AUXILIADORA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,1200,""
EC11/047,18036,NO APLICA,EXPLORA,"CLUBES EXPLORA DE VALORACION DE LA CIENCIA, LA TECNOLOGIA E INNOVACION","XI CONCURSO NACIONAL DE CLUBES EXPLORA DE VALORACION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA, AÑO 2010",2010,2010,PEQUEÃ‘OS EXPLORADORES DEL CIELO AUSTRAL,SIN INFORMACION,"",NO APLICA,8,PERSONA NATURAL,SILVIA BENAVIDES CATALAN,MUJER,ESCUELA BERNARDO O'HIGGINS RIQUELME,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,1200,""
ECP02/0049,18050,NO APLICA,EXPLORA,CLUBES EXPLORINES DE VALORACION Y DIVULGACION DE LA CTI,II CONCURSO NACIONAL DE CLUB EXPLORINES DE EVALUCION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA PROGRAMA EXPLORA POSTULACION 2010,2010,2010,CLUB LUTERANO EXPLORINES DE LA BALLENA JOROBADA Y SUS AMIGOS,CIENCIAS NATURALES,CIENCIAS NATURALES,NO APLICA,SIN INFORMACION,PERSONA NATURAL,RITA ELIZABETH DEL CARMEN POBLETE ORELLANA,MUJER,COLEGIO LUTERANO,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,600,""
ECP02/0050,18051,NO APLICA,EXPLORA,CLUBES EXPLORINES DE VALORACION Y DIVULGACION DE LA CTI,II CONCURSO NACIONAL DE CLUB EXPLORINES DE EVALUCION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA PROGRAMA EXPLORA POSTULACION 2010,2010,2010,CLUB BRIGADA INFANTIL OZONIN,CIENCIAS NATURALES,CIENCIAS NATURALES,NO APLICA,SIN INFORMACION,PERSONA NATURAL,MARTA MARION LOBOS SUAZO,MUJER,JARDIN INFANTIL MARROS,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,600,""
ECP02/0070,18058,NO APLICA,EXPLORA,CLUBES EXPLORINES DE VALORACION Y DIVULGACION DE LA CTI,II CONCURSO NACIONAL DE CLUB EXPLORINES DE EVALUCION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA PROGRAMA EXPLORA POSTULACION 2010,2010,2010,_GOTAS DE AGUA COMO GRANOS DE ARENA PARA CUIDAR NUESTROS RECURSOS NATURALES_,CIENCIAS NATURALES,CIENCIAS NATURALES,NO APLICA,SIN INFORMACION,PERSONA NATURAL,GLORIA GIMENO AZZARI,MUJER,ESCUELA ELUHUEN,AUSTRAL,11. AYSEN,395,""
R10C1003,18115,CENTROS,REGIONAL,CREACION CENTROS REGIONALES,PRORROGA DE P. DE CREACION 2010/CONTINUIDAD,2003,2010,CONTINUIDAD CENTRO DE INVESTIGACION EN ECOSISTEMAS DE LA PATAGONIA (CIEP),CIENCIAS NATURALES,"",NO APLICA,60,PERSONA JURIDICA,HUMBERTO GONZALEZ GONZALEZ ESTAY,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,11. AYSEN,914725,""
DIP.09.04,18117,REC,REGIONAL,DIPLOMADOS CTI,II CONCURSO DE PROYECTOS DE DIPLOMADOS REGIONALES DE INNOVACION PARA LA COMPETITIVIDAD 2010,2010,2010,DIPLOMADO EN SISTEMAS DE INFORMACION GEOGRAFICA Y PERCEPCION REMOTA PARA LA GESTION SILVOAGROPECUARIO,CIENCIAS SOCIALES,"",NO APLICA,6,PERSONA JURIDICA,SIN INFORMACION,SIN INFORMACION,UNIVERSIDAD CATOLICA DE TEMUCO,AUSTRAL,11. AYSEN,34615,""
D09I1036,18414,INVESTIGACION APLICADA,FONDEF,INVESTIGACION Y DESARROLLO,XVII CONCURSO INVESTIGACION Y DESARROLLO (I+D) 2009,2009,2010,SISTEMA DINAMICO DE MONITOREO DE PASTIZALES EN MAGALLANES.,CIENCIAS NATURALES,CIENCIAS DE LA TIERRA Y MEDIOAMBIENTALES,NO APLICA,44,PERSONA JURIDICA,SERGIO RADIC SCHILLING,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,303643,""
D10E1258,18469,INVESTIGACION APLICADA,FONDEF,INVESTIGACION Y DESARROLLO EXTENSION DE PROYECTOS,"INVESTIGACION Y DESARROLLO EXTENSION DE PROYECTOS, 2010",2010,2010,INVESTIGACION Y DESARROLLO DEL CICLO BIOLOGICO DE LA TRUCHA DE ARROYO (SALVELINUS FONTINALIS) PARA P RESERVAR EL PATRIMONIO GENETICO Y SUSTENTAR UN NUEVO MODELO DE PESQUERIA FLUVIAL  Y ASI AMPLIAR TEMP ORAL Y GEOGRAFICAMENTE LA PESCA RECREA,CIENCIAS NATURALES,PESCA Y ACUICULTURA,NO APLICA,24,PERSONA JURIDICA,PABLO RODRIGO GALLARDO OJEDA,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,199000,""
100/104/2009-152,18509,REC,PCI,MOVILIDAD - PROGRAMA DE COOPERACION CIENTIFICA INTERNACIONAL (PCCI) CONICYT/CNRS,CONCURSO CENTRO NACIONAL DE INVESTIGACION CIENTIFICA (CNRS) Â€“ CONVOCATORIA 2009,2009,2010,THE MINERALOGICAL AND GEOCHEMICAL NATURE AND EVOLUTION OF THE UPPER MANTLE BENEATH CHILE,CIENCIAS NATURALES,"",NO APLICA,12,PERSONA NATURAL,DIEGO MORATA,HOMBRE,UNIVERSIDAD DE CHILE,AUSTRAL,11. AYSEN,1735,""
100/120/2010-13,18543,REC,PCI,MOVILIDAD - PROGRAMA EN ENERGIAS CURSOS DE FORMACION DE CAPACIDADES EN EL AMBITO ENERGETICO,"PROGRAMA EN ENERGIAS Â€“ CURSOS DE FORMACION DE CAPACIDADES EN EL AMBITO ENERGETICO, AÑO 2010",2010,2010,USO SUSTENTABLE Y EFICIENCIA DE LA ENERGIA EN LA PATAGONIA,INGENIERIA Y TECNOLOGIA,"",NO APLICA,7,PERSONA JURIDICA,ARTURO KUNSTMANN,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,8000,""
ED15/015,18652,NO APLICA,EXPLORA,PROYECTOS DE DIVULGACION Y VALORACION DE LA CIENCIA Y LA TECNOLOGIA,"XV CONCURSO NACIONAL DE PROYECTOS DE DIVULGACION Y VALORACION DE LA CIENCIA Y LA TECNOLOGIA, PROGRAMA EXPLORA 2010",2010,2010,PEQUENOS NATURALISTAS DE LOS BOSQUES EN MINIATURA DEL CABO DE HORNOS: EXPLORANDO LAS INTERACCIONES E COLOGICAS DE LOS HABITANTES SUBANTARTICOS,CIENCIAS NATURALES,ECOLOGIA Y CIENCIAS AMBIENTALES,NO APLICA,13,PERSONA JURIDICA,CRISTINA E. FRANCISCA MASSARDO VEGA,MUJER,FUNDACION OMORA ONG,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,13497,""
ED15/022,18655,NO APLICA,EXPLORA,PROYECTOS DE DIVULGACION Y VALORACION DE LA CIENCIA Y LA TECNOLOGIA,"XV CONCURSO NACIONAL DE PROYECTOS DE DIVULGACION Y VALORACION DE LA CIENCIA Y LA TECNOLOGIA, PROGRAMA EXPLORA 2010",2010,2010,INDAGANDO FORMAS COLORES Y CANTOS DE NUESTROS ANFIBIOS,CIENCIAS NATURALES,ECOLOGIA Y CIENCIAS AMBIENTALES,NO APLICA,12,PERSONA JURIDICA,JAVIERA  CISTERNAS TIRAPEGUI,MUJER,ONG DE DESARROLLO AUMEN O EL ECO DE LOS MONTES,AUSTRAL,11. AYSEN,13443,""
ER10/011,18676,NO APLICA,EXPLORA,PROYECTOS DE GESTION DE COORDINACION REGIONAL DE EXPLORA,PROYECTOS DE GESTION DE COORDINACION REGIONAL DE EXPLORA 2010,2010,2010,PROGRAMA DE COORDINACION REGIONAL 2010 GENERAL CARLOS IBANEZ DEL CAMPO,MULTIDISCIPLINARIO,"",NO APLICA,11,PERSONA JURIDICA,PEDRO ROGELIO MATUS PEZO,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,11. AYSEN,24500,""
ER10/012,18677,NO APLICA,EXPLORA,PROYECTOS DE GESTION DE COORDINACION REGIONAL DE EXPLORA,PROYECTOS DE GESTION DE COORDINACION REGIONAL DE EXPLORA 2010,2010,2010,PROGRAMA DE COORDINACION REGIONAL 2010 MAGALLANES Y LA ANTARTICA CHILENA,MULTIDISCIPLINARIO,"",NO APLICA,12,PERSONA JURIDICA,MARGARITA MALVINA GARRIDO ESPINOZA,MUJER,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,29500,""
1110011,18709,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2011,2011,2010,EL ESENCIALISMO PSICOLOGICO: Â¿UN RECURSO ESTRATEGICO DE LA IDENTIDAD SOCIAL?,CIENCIAS SOCIALES,PSICOLOGIA,SICOLOGIA,36,PERSONA NATURAL,CLAUDIA ANDREA ESTRADA GOIC,MUJER,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,51445,""
1110556,18998,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2011,2011,2010,SISTEMATIZANDO LA ARQUEOLOGIA DEL IBAÃ‘EZ MEDIO: Â¿SUB-SISTEMA CULTURAL O ADAPTACION PARTICULAR DE UN SISTEMA MAS AMPLIO?,CIENCIAS SOCIALES,ANTROPOLOGIA Y ARQUEOLOGIA,ANTROP. Y ARQUE,48,PERSONA NATURAL,MANUEL FRANCISCO MENA LARRAIN,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,11. AYSEN,109583,""
1110875,19137,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2011,2011,2010,"ADDRESSING BIOGEOGRAPHIC AND PHYLOGEOGRAPHIC SCENARIOS REGARDING ORIGIN AND PERSISTENCE OF MACROALGAL FLORAL DIVERSITY IN SUB-ANTARCTIC AND ANTARCTIC REGIONS USING TAXONOMIC, ECOPHYSIOLOGICAL AND MOLECULAR APPROACHES",CIENCIAS NATURALES,BIOLOGIA 1,BIOLOGIA 1,36,PERSONA NATURAL,ANDRES OMAR MANSILLA MUÑOZ,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,115189,""
AIC-42,19317,CENTROS,PIA,APOYO A LA INFRAESTRUCTURA CIENTIFICA DE CENTROS Y GRUPOS DE INVESTIGACION,PRIMER CONCURSO NACIONAL DE APOYO A LA INFRAESTRUCTURA CIENTIFICA DE CENTROS DE INVESTIGACION,2011,2011,GENERACION DE CAPACIDADES INSTRUMENTALES PARA EL MONITOREO HIDROBIOLOGICO EN TIEMPO REAL EN LOS SISTEMAS DE CANALES Y FIORDOS Y CUERPOS DE AGUAS CONTINENTALES DE LA PATAGONIA.,SIN INFORMACION,"",NO APLICA,12,PERSONA JURIDICA,MAXIMO JORGE FRANGOPULOS RIVERA,HOMBRE,CEQUA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,146480,""
AIC-67,19325,CENTROS,PIA,APOYO A LA INFRAESTRUCTURA CIENTIFICA DE CENTROS Y GRUPOS DE INVESTIGACION,PRIMER CONCURSO NACIONAL DE APOYO A LA INFRAESTRUCTURA CIENTIFICA DE CENTROS DE INVESTIGACION,2011,2011,INSTRUMENTACION EN ANALISIS DE AGUAS EN PATAGONIA SUR,SIN INFORMACION,"",NO APLICA,12,PERSONA JURIDICA,BRIAN LEGARE REID BURNS,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,11. AYSEN,"107323,249",""
EAI01/062,19361,NO APLICA,EXPLORA,APOYO A LA INVESTIGACION CIENTIFICA ESCOLAR,I CONCURSO NACIONAL DE APOYO A LA INVESTIGACION CIENTIFICA ESCOLAR,2010,2011,AVES DE PORVENIR: PROSPECCIONES ORNITOLOGICAS URBANAS,SIN INFORMACION,"",NO APLICA,6,PERSONA NATURAL,VICTOR HUGI BARRIA VARGAS,HOMBRE,ESCUELA BERNARDO O'HIGGINS RIQUELME,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,300,""
EAI01/069,19363,NO APLICA,EXPLORA,APOYO A LA INVESTIGACION CIENTIFICA ESCOLAR,I CONCURSO NACIONAL DE APOYO A LA INVESTIGACION CIENTIFICA ESCOLAR,2010,2011,_ORIGEN DE LOS CAMBIOS FISICOQUIMICOS QUE OCURREN EN EL AGUA DEL RIO BAKER DESDE PUERTO BERTRAND (INICIO) HASTA SU DESEMBOCADURA ADYACENTE A CALETA TORTEL REGION DE AYSEN_,SIN INFORMACION,"",NO APLICA,6,PERSONA NATURAL,JOSSELYN ANDREA SANCHEZ OLMEDO,MUJER,ESCUELA COMANDANTE LUIS BRAVO BRAVO,AUSTRAL,11. AYSEN,300,""
EAI01/147,19405,NO APLICA,EXPLORA,APOYO A LA INVESTIGACION CIENTIFICA ESCOLAR,I CONCURSO NACIONAL DE APOYO A LA INVESTIGACION CIENTIFICA ESCOLAR,2010,2011,_CARACTERIZACION DE MACRO ALGAS E INVERTEBRADOS MARINOS A NIVEL DE GRANDES TAXAS PRESENTES EN EL INTERMAREAL DE PUNTA SANTA ANA PUNTA ARENAS CHILE (NUMERO II)_,SIN INFORMACION,"",NO APLICA,6,PERSONA NATURAL,NANCY YANET ZUNIGA MARTINEZ,HOMBRE,ESCUELA CAPITAN ARTURO PRAT,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,300,""
80110046,19440,REC,PAI,ATRACCION DE INVESTIGADORES DESDE EL EXTRANJERO,"CONCURSO DEL CONCURSO DE ATRACCION DE CAPITAL HUMANO AVANZADO, MODALIDAD ESTADIAS CORTAS (MEC) PRIMERA CONVOCATORIA 2011",2011,2011,LA INTEGRACION DE ASPECTOS SOCIO-CULTURALES EN EL ESTUDIO Y MANEJO DE ESPECIES INVASORAS EN LA ECORREGION SUBANTARTICA,CIENCIAS NATURALES,"",NO APLICA,SIN INFORMACION,PERSONA JURIDICA,BRENDON LARSON,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,17900,""
80110049,19441,REC,PAI,ATRACCION DE INVESTIGADORES DESDE EL EXTRANJERO,"CONCURSO DEL CONCURSO DE ATRACCION DE CAPITAL HUMANO AVANZADO, MODALIDAD ESTADIAS CORTAS (MEC) PRIMERA CONVOCATORIA 2011",2011,2011,"ESTUDIOS POBLACIONALES DE AHNFELTIA PLICATA Y RUPPIA FILIFOLIA EN SENO SKYRING, REGION DE MAGALLANES Y ANTARTICA CHILENA",CIENCIAS NATURALES,"",NO APLICA,SIN INFORMACION,PERSONA JURIDICA,JORGE TERRADOS MUÑOZ,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,7400,""
822119002,19463,REC,REGIONAL,BECA REGIONAL,II CONCURSO REGIONAL DE BECA PARA ESTUDIOS DE MAGISTER EN CHILE. REGION DE MAGALLANES Y ANTARTICA. AÑO ACADEMICO 2011,2011,2011,MAGISTER EN CIENCIAS MENCION EN MANEJO Y CONSERVACION DE RECURSOS NATURALES AMBIENTES SUBANTARTICOS,SIN INFORMACION,"",NO APLICA,24,PERSONA JURIDICA,NINOSKA OCAMPO,MUJER,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,25959,""
822119007,19464,REC,REGIONAL,BECA REGIONAL,II CONCURSO REGIONAL DE BECA PARA ESTUDIOS DE MAGISTER EN CHILE. REGION DE MAGALLANES Y ANTARTICA. AÑO ACADEMICO 2011,2011,2011,MAGISTER EN CIENCIAS MENCION EN MANEJO Y CONSERVACION DE RECURSOS NATURALES AMBIENTES SUBANTARTICOS,SIN INFORMACION,"",NO APLICA,24,PERSONA JURIDICA,DANIELA PAZ HARO DIAZ,MUJER,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,27364,""
822119008,19465,REC,REGIONAL,BECA REGIONAL,II CONCURSO REGIONAL DE BECA PARA ESTUDIOS DE MAGISTER EN CHILE. REGION DE MAGALLANES Y ANTARTICA. AÑO ACADEMICO 2011,2011,2011,MAGISTER EN CIENCIAS MENCION EN MANEJO Y CONSERVACION DE RECURSOS NATURALES AMBIENTES SUBANTARTICOS,SIN INFORMACION,"",NO APLICA,24,PERSONA JURIDICA,MICHELLE CHAVEAU,MUJER,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,25959,""
822119009,19466,REC,REGIONAL,BECA REGIONAL,II CONCURSO REGIONAL DE BECA PARA ESTUDIOS DE MAGISTER EN CHILE. REGION DE MAGALLANES Y ANTARTICA. AÑO ACADEMICO 2011,2011,2011,MAGISTER EN CIENCIAS MENCION EN MANEJO Y CONSERVACION DE RECURSOS NATURALES AMBIENTES SUBANTARTICOS,SIN INFORMACION,"",NO APLICA,24,PERSONA JURIDICA,ROCIO PAOLA URTUBIA OYARZUN,MUJER,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,25959,""
822119010,19467,REC,REGIONAL,BECA REGIONAL,II CONCURSO REGIONAL DE BECA PARA ESTUDIOS DE MAGISTER EN CHILE. REGION DE MAGALLANES Y ANTARTICA. AÑO ACADEMICO 2011,2011,2011,MAGISTER EN CIENCIAS MENCION EN MANEJO Y CONSERVACION DE RECURSOS NATURALES AMBIENTES SUBANTARTICOS,SIN INFORMACION,"",NO APLICA,24,PERSONA JURIDICA,ERNESTO FABIAN DAVIS SEGUIC,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,27648,""
EC12/044,19500,NO APLICA,EXPLORA,"CLUBES EXPLORA DE VALORACION DE LA CIENCIA, LA TECNOLOGIA E INNOVACION","XII CONCURSO NACIONAL DE CLUBES EXPLORA DE VALORACION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA, AÑO 2011",2011,2011,GRANJEROS DEL MAR,CIENCIAS NATURALES,"",NO APLICA,8,PERSONA NATURAL,JOSE HERNAN DIAZ SANCHEZ,HOMBRE,ESCUELA CAPITAN ARTURO PRAT,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,1200,""
ECP3/106,19543,NO APLICA,EXPLORA,CLUBES EXPLORINES DE VALORACION Y DIVULGACION DE LA CTI,"III CONCURSO CLUBES EXPLORINES DE VALORACION Y DIVULGACION DE LA CTI, 2011",2011,2011,"KARU PICHICHE, DESCUBRIENDO LA IMPORTANCIA DE LAS PLANTAS EN LA SALUD DE ?LAS? PERSONAS",SIN INFORMACION,"",NO APLICA,SIN INFORMACION,PERSONA NATURAL,MARISOL? DIAZ?,MUJER,COLEGIO SANTA TERESA DE LOS ANDES,AUSTRAL,11. AYSEN,578,""
ECP3/134,19549,NO APLICA,EXPLORA,CLUBES EXPLORINES DE VALORACION Y DIVULGACION DE LA CTI,"III CONCURSO CLUBES EXPLORINES DE VALORACION Y DIVULGACION DE LA CTI, 2011",2011,2011,EXPLORADORES ?DE ?LA ?NATURALEZA,SIN INFORMACION,"",NO APLICA,SIN INFORMACION,PERSONA NATURAL,LORENA? ESPINOZA,MUJER,ESCUELA ALTAMIRA DE COYHAIQUE,AUSTRAL,11. AYSEN,600,""
R11F1003,19674,CENTROS,REGIONAL,FORTALECIMIENTO,III CONCURSO DE FORTALECIMIENTO DE CENTROS REGIONALES DE DESARROLLO CIENTIFICO Y TECNOLOGICO DEL PROGRAMA REGIONAL/ AÑO 2011,2011,2011,FORTALECIMIENTO DE CENTRO REGIONAL DE DESARROLLO CIENTIFICO Y TECNOLOGICO CIEP,CIENCIAS NATURALES,"",NO APLICA,15,PERSONA JURIDICA,GIOVANNI  DANERI HERMOSILLA,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,11. AYSEN,99219,""
R11F1004,19675,CENTROS,REGIONAL,FORTALECIMIENTO,III CONCURSO DE FORTALECIMIENTO DE CENTROS REGIONALES DE DESARROLLO CIENTIFICO Y TECNOLOGICO DEL PROGRAMA REGIONAL/ AÑO 2011,2011,2011,FORTALECIMIENTO DE CENTRO REGIONAL DE DESARROLLO CIENTIFICO Y TECNOLOGICO CEQUA,CIENCIAS NATURALES,"",NO APLICA,11,PERSONA JURIDICA,ELIANA PAOLA ACUÑA GOMEZ,MUJER,CEQUA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,97199,""
